"Velocity:0","Velocity:1","Velocity:2","Velocity Magnitude","Pressure","Points:0","Points:1","Points:2"
1.029,0.03172,0,1.029,0.02485,8.305,2.654,0
1.026,0.03086,0,1.026,0.02245,8.345,2.657,0
1.024,0.03026,0,1.025,0.02066,8.373,2.66,0
1.024,0.02999,0,1.024,0.01983,8.386,2.661,0
1.03,0.03359,0,1.031,0.03225,8.182,2.645,0
1.027,0.03321,0,1.027,0.0315,8.195,2.648,0
1.02,0.03243,0,1.021,0.02984,8.224,2.653,0
1.013,0.03143,0,1.013,0.02754,8.263,2.658,0
1.007,0.03043,0,1.008,0.02497,8.305,2.663,0
1.004,0.02959,0,1.005,0.02258,8.345,2.667,0
1.003,0.02901,0,1.003,0.0208,8.373,2.669,0
1.003,0.02875,0,1.003,0.01998,8.386,2.67,0
0.9996,0.03171,0,1,0.03236,8.182,2.659,0
0.9962,0.03135,0,0.9967,0.03162,8.195,2.662,0
0.9896,0.03059,0,0.9901,0.02997,8.224,2.666,0
0.9826,0.02963,0,0.983,0.02769,8.263,2.672,0
0.9773,0.02867,0,0.9777,0.02514,8.305,2.677,0
0.9744,0.02786,0,0.9748,0.02276,8.345,2.68,0
0.9732,0.0273,0,0.9736,0.02099,8.373,2.683,0
0.973,0.02705,0,0.9733,0.02017,8.386,2.683,0
0.9653,0.02966,0,0.9657,0.03248,8.182,2.675,0
0.962,0.02931,0,0.9624,0.03174,8.195,2.677,0
0.9557,0.02858,0,0.9561,0.03011,8.224,2.682,0
0.949,0.02766,0,0.9494,0.02784,8.263,2.687,0
0.9439,0.02675,0,0.9443,0.02531,8.305,2.692,0
0.9412,0.02597,0,0.9416,0.02294,8.345,2.695,0
0.9402,0.02544,0,0.9405,0.02118,8.373,2.697,0
0.9399,0.0252,0,0.9403,0.02037,8.386,2.698,0
0.9333,0.02779,0,0.9338,0.03259,8.182,2.689,0
0.9302,0.02746,0,0.9306,0.03185,8.195,2.691,0
0.9241,0.02676,0,0.9245,0.03023,8.224,2.695,0
0.9177,0.02588,0,0.9181,0.02798,8.263,2.7,0
0.9129,0.025,0,0.9132,0.02545,8.305,2.705,0
0.9103,0.02427,0,0.9107,0.0231,8.345,2.708,0
0.9094,0.02376,0,0.9097,0.02135,8.373,2.71,0
0.9092,0.02353,0,0.9095,0.02054,8.386,2.711,0
0.9096,0.02643,0,0.91,0.03266,8.182,2.699,0
0.9065,0.02611,0,0.9069,0.03193,8.195,2.701,0
0.9007,0.02543,0,0.901,0.03032,8.224,2.706,0
0.8944,0.02458,0,0.8948,0.02807,8.263,2.71,0
0.8898,0.02374,0,0.8901,0.02556,8.305,2.715,0
0.8874,0.02303,0,0.8877,0.02321,8.345,2.718,0
0.8865,0.02254,0,0.8868,0.02147,8.373,2.72,0
0.8863,0.02232,0,0.8866,0.02066,8.386,2.721,0
0.8986,0.02581,0,0.899,0.0327,8.182,2.704,0
0.8956,0.02549,0,0.896,0.03197,8.195,2.706,0
0.8898,0.02483,0,0.8902,0.03036,8.224,2.71,0
0.8837,0.02399,0,0.884,0.02811,8.263,2.715,0
0.8791,0.02316,0,0.8794,0.0256,8.305,2.719,0
0.8767,0.02246,0,0.877,0.02326,8.345,2.722,0
0.8759,0.02198,0,0.8762,0.02152,8.373,2.724,0
0.8757,0.02176,0,0.876,0.02071,8.386,2.725,0
1.034,0.03057,0,1.034,0.01976,8.386,2.656,0
1.033,0.0303,0,1.034,0.01893,8.399,2.657,0
1.033,0.02973,0,1.034,0.0171,8.428,2.659,0
1.034,0.02896,0,1.035,0.01457,8.467,2.661,0
1.036,0.02812,0,1.037,0.01176,8.51,2.662,0
1.039,0.02734,0,1.039,0.009176,8.549,2.663,0
1.041,0.02676,0,1.041,0.00727,8.578,2.664,0
1.042,0.02649,0,1.042,0.006393,8.591,2.664,0
1.024,0.02999,0,1.024,0.01983,8.386,2.661,0
1.024,0.02973,0,1.024,0.019,8.399,2.661,0
1.024,0.02916,0,1.024,0.01717,8.428,2.663,0
1.025,0.0284,0,1.025,0.01465,8.467,2.665,0
1.027,0.02757,0,1.027,0.01185,8.51,2.666,0
1.029,0.02681,0,1.03,0.009267,8.549,2.667,0
1.031,0.02624,0,1.032,0.007364,8.578,2.668,0
1.032,0.02597,0,1.033,0.00649,8.591,2.668,0
1.003,0.02875,0,1.003,0.01998,8.386,2.67,0
1.002,0.02849,0,1.003,0.01915,8.399,2.671,0
1.003,0.02794,0,1.003,0.01733,8.428,2.673,0
1.004,0.0272,0,1.004,0.01482,8.467,2.674,0
1.006,0.02639,0,1.006,0.01203,8.51,2.676,0
1.008,0.02565,0,1.008,0.00946,8.549,2.677,0
1.01,0.0251,0,1.011,0.007564,8.578,2.678,0
1.011,0.02484,0,1.012,0.006693,8.591,2.678,0
0.973,0.02705,0,0.9733,0.02017,8.386,2.683,0
0.9728,0.0268,0,0.9732,0.01935,8.399,2.684,0
0.973,0.02627,0,0.9734,0.01754,8.428,2.686,0
0.9741,0.02556,0,0.9745,0.01504,8.467,2.687,0
0.9762,0.02479,0,0.9765,0.01227,8.51,2.689,0
0.9787,0.02408,0,0.979,0.009709,8.549,2.69,0
0.9809,0.02355,0,0.9811,0.007823,8.578,2.69,0
0.9819,0.02331,0,0.9822,0.006957,8.591,2.691,0
0.9399,0.0252,0,0.9403,0.02037,8.386,2.698,0
0.9399,0.02497,0,0.9402,0.01955,8.399,2.699,0
0.9401,0.02446,0,0.9404,0.01775,8.428,2.7,0
0.9412,0.02379,0,0.9415,0.01527,8.467,2.702,0
0.9434,0.02306,0,0.9436,0.01251,8.51,2.703,0
0.9459,0.02238,0,0.9462,0.009965,8.549,2.704,0
0.948,0.02188,0,0.9483,0.008089,8.578,2.704,0
0.9491,0.02164,0,0.9493,0.007227,8.591,2.705,0
0.9092,0.02353,0,0.9095,0.02054,8.386,2.711,0
0.9091,0.02331,0,0.9094,0.01973,8.399,2.712,0
0.9094,0.02283,0,0.9097,0.01794,8.428,2.713,0
0.9106,0.02218,0,0.9109,0.01546,8.467,2.715,0
0.9128,0.02148,0,0.913,0.01272,8.51,2.716,0
0.9153,0.02084,0,0.9155,0.01018,8.549,2.717,0
0.9174,0.02036,0,0.9176,0.008316,8.578,2.717,0
0.9184,0.02014,0,0.9187,0.007457,8.591,2.718,0
0.8863,0.02232,0,0.8866,0.02066,8.386,2.721,0
0.8863,0.0221,0,0.8866,0.01985,8.399,2.721,0
0.8866,0.02164,0,0.8869,0.01806,8.428,2.723,0
0.8878,0.02102,0,0.8881,0.0156,8.467,2.724,0
0.89,0.02035,0,0.8902,0.01286,8.51,2.725,0
0.8925,0.01973,0,0.8927,0.01034,8.549,2.726,0
0.8946,0.01927,0,0.8948,0.008472,8.578,2.727,0
0.8956,0.01905,0,0.8958,0.007616,8.591,2.727,0
0.8757,0.02176,0,0.876,0.02071,8.386,2.725,0
0.8757,0.02155,0,0.876,0.0199,8.399,2.726,0
0.876,0.0211,0,0.8763,0.01812,8.428,2.727,0
0.8773,0.02049,0,0.8775,0.01566,8.467,2.728,0
0.8794,0.01983,0,0.8796,0.01292,8.51,2.73,0
0.8819,0.01922,0,0.8821,0.0104,8.549,2.731,0
0.884,0.01877,0,0.8842,0.008541,8.578,2.731,0
0.885,0.01856,0,0.8852,0.007686,8.591,2.731,0
1.042,0.02649,0,1.042,0.006393,8.591,2.664,0
1.043,0.02622,0,1.044,0.005516,8.604,2.664,0
1.046,0.02562,0,1.046,0.003595,8.633,2.665,0
1.049,0.02478,0,1.049,0.0009661,8.672,2.665,0
1.053,0.02382,0,1.053,-0.001915,8.715,2.666,0
1.057,0.02291,0,1.057,-0.004543,8.754,2.666,0
1.06,0.02223,0,1.06,-0.006463,8.782,2.666,0
1.061,0.02192,0,1.061,-0.00734,8.795,2.666,0
1.032,0.02597,0,1.033,0.00649,8.591,2.668,0
1.034,0.02571,0,1.034,0.005614,8.604,2.669,0
1.036,0.02511,0,1.036,0.003697,8.633,2.669,0
1.04,0.02428,0,1.04,0.001072,8.672,2.669,0
1.044,0.02334,0,1.044,-0.001804,8.715,2.67,0
1.047,0.02244,0,1.048,-0.004428,8.754,2.67,0
1.05,0.02177,0,1.05,-0.006345,8.782,2.67,0
1.051,0.02146,0,1.052,-0.007221,8.795,2.67,0
1.011,0.02484,0,1.012,0.006693,8.591,2.678,0
1.012,0.02458,0,1.013,0.005821,8.604,2.678,0
1.015,0.02401,0,1.015,0.003911,8.633,2.678,0
1.018,0.0232,0,1.019,0.001296,8.672,2.679,0
1.022,0.02229,0,1.023,-0.00157,8.715,2.679,0
1.026,0.02142,0,1.026,-0.004186,8.754,2.679,0
1.029,0.02077,0,1.029,-0.006097,8.782,2.68,0
1.03,0.02047,0,1.03,-0.00697,8.795,2.68,0
0.9819,0.02331,0,0.9822,0.006957,8.591,2.691,0
0.983,0.02306,0,0.9832,0.006088,8.604,2.691,0
0.9854,0.02251,0,0.9857,0.004188,8.633,2.691,0
0.9889,0.02174,0,0.9891,0.001585,8.672,2.692,0
0.9929,0.02087,0,0.9931,-0.001268,8.715,2.692,0
0.9966,0.02004,0,0.9968,-0.003872,8.754,2.692,0
0.9993,0.01942,0,0.9995,-0.005776,8.782,2.692,0
1.001,0.01913,0,1.001,-0.006646,8.795,2.692,0
0.9491,0.02164,0,0.9493,0.007227,8.591,2.705,0
0.9501,0.02141,0,0.9504,0.006363,8.604,2.705,0
0.9525,0.02089,0,0.9528,0.004471,8.633,2.705,0
0.956,0.02016,0,0.9562,0.001881,8.672,2.706,0
0.9599,0.01933,0,0.9601,-0.0009593,8.715,2.706,0
0.9636,0.01855,0,0.9638,-0.003553,8.754,2.706,0
0.9663,0.01796,0,0.9664,-0.005449,8.782,2.706,0
0.9675,0.01769,0,0.9677,-0.006316,8.795,2.706,0
0.9184,0.02014,0,0.9187,0.007457,8.591,2.718,0
0.9195,0.01992,0,0.9197,0.006597,8.604,2.718,0
0.9219,0.01942,0,0.9221,0.004713,8.633,2.718,0
0.9253,0.01873,0,0.9255,0.002133,8.672,2.718,0
0.9292,0.01795,0,0.9294,-0.0006974,8.715,2.719,0
0.9328,0.01721,0,0.933,-0.003282,8.754,2.719,0
0.9354,0.01665,0,0.9356,-0.005172,8.782,2.719,0
0.9366,0.01639,0,0.9368,-0.006036,8.795,2.719,0
0.8956,0.01905,0,0.8958,0.007616,8.591,2.727,0
0.8967,0.01884,0,0.8969,0.006758,8.604,2.727,0
0.899,0.01836,0,0.8992,0.004879,8.633,2.727,0
0.9024,0.0177,0,0.9026,0.002306,8.672,2.728,0
0.9063,0.01695,0,0.9064,-0.0005171,8.715,2.728,0
0.9098,0.01624,0,0.91,-0.003096,8.754,2.728,0
0.9124,0.0157,0,0.9126,-0.004982,8.782,2.728,0
0.9136,0.01546,0,0.9137,-0.005844,8.795,2.729,0
0.885,0.01856,0,0.8852,0.007686,8.591,2.731,0
0.8861,0.01835,0,0.8863,0.006829,8.604,2.731,0
0.8885,0.01788,0,0.8886,0.004953,8.633,2.732,0
0.8918,0.01723,0,0.892,0.002382,8.672,2.732,0
0.8956,0.01649,0,0.8958,-0.0004377,8.715,2.732,0
0.8992,0.0158,0,0.8993,-0.003014,8.754,2.733,0
0.9018,0.01527,0,0.9019,-0.004898,8.782,2.733,0
0.9029,0.01503,0,0.9031,-0.00576,8.795,2.733,0
1.061,0.02192,0,1.061,-0.00734,8.795,2.666,0
1.062,0.02159,0,1.062,-0.008216,8.809,2.666,0
1.065,0.02088,0,1.065,-0.01012,8.837,2.666,0
1.069,0.01989,0,1.069,-0.01271,8.876,2.666,0
1.073,0.01878,0,1.073,-0.01551,8.919,2.666,0
1.076,0.01773,0,1.076,-0.01805,8.958,2.666,0
1.079,0.01696,0,1.079,-0.01988,8.987,2.667,0
1.08,0.0166,0,1.08,-0.02071,9,2.667,0
1.051,0.02146,0,1.052,-0.007221,8.795,2.67,0
1.053,0.02114,0,1.053,-0.008096,8.809,2.67,0
1.055,0.02044,0,1.056,-0.009999,8.837,2.67,0
1.059,0.01947,0,1.059,-0.01258,8.876,2.671,0
1.063,0.01837,0,1.063,-0.01538,8.919,2.671,0
1.066,0.01734,0,1.067,-0.01791,8.958,2.671,0
1.069,0.01658,0,1.069,-0.01975,8.987,2.671,0
1.07,0.01622,0,1.07,-0.02058,9,2.671,0
1.03,0.02047,0,1.03,-0.00697,8.795,2.68,0
1.031,0.02017,0,1.032,-0.007842,8.809,2.68,0
1.034,0.01949,0,1.034,-0.00974,8.837,2.68,0
1.038,0.01854,0,1.038,-0.01232,8.876,2.68,0
1.042,0.01748,0,1.042,-0.01511,8.919,2.68,0
1.045,0.01649,0,1.045,-0.01764,8.958,2.68,0
1.048,0.01575,0,1.048,-0.01947,8.987,2.68,0
1.049,0.01541,0,1.049,-0.0203,9,2.68,0
1.001,0.01913,0,1.001,-0.006646,8.795,2.692,0
1.002,0.01884,0,1.002,-0.007515,8.809,2.692,0
1.004,0.0182,0,1.005,-0.009407,8.837,2.693,0
1.008,0.0173,0,1.008,-0.01197,8.876,2.693,0
1.012,0.01629,0,1.012,-0.01476,8.919,2.693,0
1.015,0.01534,0,1.015,-0.01728,8.958,2.693,0
1.018,0.01464,0,1.018,-0.0191,8.987,2.693,0
1.019,0.01431,0,1.019,-0.01993,9,2.693,0
0.9675,0.01769,0,0.9677,-0.006316,8.795,2.706,0
0.9687,0.01741,0,0.9689,-0.007182,8.809,2.706,0
0.9714,0.0168,0,0.9715,-0.009067,8.837,2.707,0
0.9749,0.01595,0,0.9751,-0.01163,8.876,2.707,0
0.9787,0.015,0,0.9788,-0.0144,8.919,2.707,0
0.9821,0.01411,0,0.9822,-0.01692,8.958,2.707,0
0.9845,0.01344,0,0.9846,-0.01874,8.987,2.707,0
0.9855,0.01314,0,0.9856,-0.01957,9,2.707,0
0.9366,0.01639,0,0.9368,-0.006036,8.795,2.719,0
0.9378,0.01613,0,0.938,-0.006899,8.809,2.719,0
0.9404,0.01555,0,0.9406,-0.008779,8.837,2.719,0
0.9439,0.01475,0,0.9441,-0.01133,8.876,2.719,0
0.9477,0.01384,0,0.9478,-0.0141,8.919,2.719,0
0.951,0.013,0,0.951,-0.01661,8.958,2.72,0
0.9533,0.01238,0,0.9534,-0.01843,8.987,2.72,0
0.9543,0.01209,0,0.9544,-0.01925,9,2.72,0
0.9136,0.01546,0,0.9137,-0.005844,8.795,2.729,0
0.9148,0.01521,0,0.9149,-0.006705,8.809,2.729,0
0.9174,0.01465,0,0.9175,-0.008581,8.837,2.729,0
0.9208,0.01388,0,0.9209,-0.01113,8.876,2.729,0
0.9245,0.01301,0,0.9246,-0.0139,8.919,2.729,0
0.9277,0.01221,0,0.9278,-0.0164,8.958,2.729,0
0.93,0.01161,0,0.9301,-0.01821,8.987,2.729,0
0.931,0.01133,0,0.9311,-0.01904,9,2.729,0
0.9029,0.01503,0,0.9031,-0.00576,8.795,2.733,0
0.9041,0.01479,0,0.9042,-0.00662,8.809,2.733,0
0.9067,0.01424,0,0.9068,-0.008494,8.837,2.733,0
0.9101,0.01349,0,0.9102,-0.01104,8.876,2.733,0
0.9137,0.01264,0,0.9138,-0.01381,8.919,2.733,0
0.9169,0.01185,0,0.917,-0.01631,8.958,2.733,0
0.9192,0.01126,0,0.9193,-0.01812,8.987,2.733,0
0.9202,0.01099,0,0.9203,-0.01895,9,2.733,0
0.9869,0.01757,0,0.987,0.06889,6.75,2.6,0
0.9875,0.01785,0,0.9876,0.06896,6.763,2.6,0
0.9888,0.01847,0,0.989,0.0691,6.792,2.6,0
0.9908,0.01931,0,0.991,0.06926,6.831,2.6,0
0.9931,0.02024,0,0.9933,0.06936,6.874,2.6,0
0.9953,0.02109,0,0.9955,0.0694,6.913,2.6,0
0.9969,0.02172,0,0.9972,0.06939,6.941,2.6,0
0.9977,0.022,0,0.998,0.06937,6.955,2.6,0
0.9731,0.01728,0,0.9732,0.06875,6.75,2.606,0
0.9737,0.01755,0,0.9739,0.06883,6.763,2.606,0
0.9751,0.01815,0,0.9752,0.06897,6.792,2.606,0
0.9771,0.01898,0,0.9772,0.06912,6.831,2.606,0
0.9794,0.01988,0,0.9796,0.06923,6.874,2.606,0
0.9816,0.02071,0,0.9818,0.06926,6.913,2.606,0
0.9832,0.02133,0,0.9835,0.06925,6.941,2.606,0
0.984,0.02161,0,0.9843,0.06924,6.955,2.606,0
0.9427,0.01662,0,0.9429,0.06848,6.75,2.62,0
0.9433,0.01688,0,0.9435,0.06855,6.763,2.62,0
0.9448,0.01745,0,0.9449,0.0687,6.792,2.62,0
0.9468,0.01823,0,0.947,0.06885,6.831,2.62,0
0.9491,0.01909,0,0.9493,0.06895,6.874,2.62,0
0.9514,0.01988,0,0.9516,0.06899,6.913,2.62,0
0.9531,0.02046,0,0.9533,0.06898,6.941,2.62,0
0.9539,0.02073,0,0.9541,0.06896,6.955,2.62,0
0.9007,0.01569,0,0.9008,0.06814,6.75,2.64,0
0.9013,0.01593,0,0.9015,0.06822,6.763,2.64,0
0.9028,0.01646,0,0.9029,0.06836,6.792,2.64,0
0.9049,0.01719,0,0.9051,0.06851,6.831,2.64,0
0.9073,0.01799,0,0.9075,0.06861,6.874,2.64,0
0.9096,0.01872,0,0.9098,0.06865,6.913,2.64,0
0.9114,0.01926,0,0.9116,0.06864,6.941,2.64,0
0.9122,0.0195,0,0.9124,0.06862,6.955,2.64,0
0.854,0.01464,0,0.8541,0.06782,6.75,2.66,0
0.8547,0.01486,0,0.8548,0.06789,6.763,2.66,0
0.8562,0.01535,0,0.8563,0.06803,6.792,2.66,0
0.8583,0.01601,0,0.8585,0.06818,6.831,2.66,0
0.8608,0.01674,0,0.861,0.06828,6.874,2.661,0
0.8632,0.01742,0,0.8634,0.06832,6.913,2.661,0
0.865,0.01791,0,0.8652,0.06831,6.941,2.661,0
0.8658,0.01813,0,0.866,0.0683,6.955,2.661,0
0.8107,0.01366,0,0.8109,0.06756,6.75,2.68,0
0.8114,0.01386,0,0.8116,0.06764,6.763,2.68,0
0.813,0.0143,0,0.8131,0.06778,6.792,2.68,0
0.8152,0.01491,0,0.8153,0.06793,6.831,2.68,0
0.8177,0.01558,0,0.8179,0.06803,6.874,2.68,0
0.8201,0.0162,0,0.8203,0.06806,6.913,2.68,0
0.822,0.01665,0,0.8222,0.06806,6.941,2.68,0
0.8229,0.01686,0,0.823,0.06804,6.955,2.68,0
0.7787,0.01292,0,0.7788,0.0674,6.75,2.694,0
0.7794,0.01311,0,0.7795,0.06747,6.763,2.694,0
0.781,0.01352,0,0.7811,0.06761,6.792,2.694,0
0.7832,0.01409,0,0.7834,0.06776,6.831,2.694,0
0.7858,0.01472,0,0.7859,0.06786,6.874,2.694,0
0.7883,0.01529,0,0.7884,0.0679,6.913,2.694,0
0.7901,0.01572,0,0.7903,0.06789,6.941,2.694,0
0.791,0.01591,0,0.7912,0.06788,6.955,2.694,0
0.764,0.01258,0,0.7641,0.06733,6.75,2.7,0
0.7647,0.01276,0,0.7648,0.0674,6.763,2.7,0
0.7662,0.01316,0,0.7664,0.06754,6.792,2.7,0
0.7685,0.01371,0,0.7686,0.06769,6.831,2.7,0
0.7711,0.01432,0,0.7712,0.06779,6.874,2.7,0
0.7736,0.01488,0,0.7737,0.06783,6.913,2.7,0
0.7754,0.01528,0,0.7756,0.06782,6.941,2.7,0
0.7763,0.01547,0,0.7765,0.06781,6.955,2.7,0
0.9977,0.022,0,0.998,0.06937,6.955,2.6,0
0.9985,0.02229,0,0.9988,0.06935,6.968,2.6,0
1,0.02291,0,1.001,0.06928,6.996,2.6,0
1.003,0.02377,0,1.003,0.06913,7.035,2.6,0
1.006,0.0247,0,1.006,0.06889,7.078,2.6,0
1.008,0.02555,0,1.009,0.06861,7.117,2.6,0
1.01,0.02617,0,1.011,0.06836,7.146,2.6,0
1.011,0.02645,0,1.012,0.06823,7.159,2.6,0
0.984,0.02161,0,0.9843,0.06924,6.955,2.606,0
0.9848,0.02189,0,0.9851,0.06922,6.968,2.607,0
0.9866,0.0225,0,0.9869,0.06914,6.996,2.607,0
0.9892,0.02333,0,0.9894,0.06899,7.035,2.607,0
0.9921,0.02424,0,0.9923,0.06876,7.078,2.607,0
0.9948,0.02507,0,0.9951,0.06848,7.117,2.607,0
0.9968,0.02568,0,0.9972,0.06823,7.146,2.607,0
0.9978,0.02595,0,0.9981,0.0681,7.159,2.607,0
0.9539,0.02073,0,0.9541,0.06896,6.955,2.62,0
0.9547,0.02099,0,0.955,0.06894,6.968,2.621,0
0.9566,0.02158,0,0.9568,0.06887,6.996,2.621,0
0.9591,0.02237,0,0.9594,0.06872,7.035,2.621,0
0.9621,0.02323,0,0.9624,0.06849,7.078,2.621,0
0.9649,0.02402,0,0.9651,0.06821,7.117,2.621,0
0.9669,0.02459,0,0.9672,0.06796,7.146,2.621,0
0.9679,0.02485,0,0.9682,0.06783,7.159,2.621,0
0.9122,0.0195,0,0.9124,0.06862,6.955,2.64,0
0.9131,0.01975,0,0.9133,0.0686,6.968,2.64,0
0.9149,0.02029,0,0.9151,0.06853,6.996,2.64,0
0.9176,0.02103,0,0.9178,0.06838,7.035,2.64,0
0.9206,0.02183,0,0.9208,0.06815,7.078,2.64,0
0.9234,0.02256,0,0.9237,0.06787,7.117,2.64,0
0.9255,0.02309,0,0.9258,0.06763,7.146,2.64,0
0.9265,0.02333,0,0.9268,0.06751,7.159,2.64,0
0.8658,0.01813,0,0.866,0.0683,6.955,2.661,0
0.8667,0.01836,0,0.8669,0.06828,6.968,2.661,0
0.8686,0.01885,0,0.8688,0.06821,6.996,2.661,0
0.8713,0.01953,0,0.8715,0.06806,7.035,2.661,0
0.8744,0.02026,0,0.8746,0.06783,7.078,2.661,0
0.8773,0.02093,0,0.8775,0.06756,7.117,2.661,0
0.8794,0.02141,0,0.8797,0.06732,7.146,2.661,0
0.8804,0.02163,0,0.8807,0.06719,7.159,2.661,0
0.8229,0.01686,0,0.823,0.06804,6.955,2.68,0
0.8237,0.01706,0,0.8239,0.06802,6.968,2.68,0
0.8257,0.01752,0,0.8259,0.06795,6.996,2.68,0
0.8284,0.01813,0,0.8286,0.06781,7.035,2.68,0
0.8315,0.01881,0,0.8318,0.06758,7.078,2.68,0
0.8345,0.01942,0,0.8347,0.06731,7.117,2.68,0
0.8367,0.01986,0,0.8369,0.06707,7.146,2.68,0
0.8377,0.02006,0,0.8379,0.06695,7.159,2.68,0
0.791,0.01591,0,0.7912,0.06788,6.955,2.694,0
0.7919,0.0161,0,0.792,0.06786,6.968,2.694,0
0.7939,0.01652,0,0.794,0.06779,6.996,2.694,0
0.7966,0.0171,0,0.7968,0.06765,7.035,2.694,0
0.7998,0.01773,0,0.8,0.06742,7.078,2.694,0
0.8027,0.0183,0,0.8029,0.06715,7.117,2.694,0
0.8049,0.01871,0,0.8052,0.06691,7.146,2.694,0
0.806,0.0189,0,0.8062,0.06679,7.159,2.694,0
0.7763,0.01547,0,0.7765,0.06781,6.955,2.7,0
0.7772,0.01566,0,0.7773,0.06779,6.968,2.7,0
0.7792,0.01607,0,0.7793,0.06772,6.996,2.7,0
0.782,0.01662,0,0.7821,0.06758,7.035,2.7,0
0.7851,0.01723,0,0.7853,0.06735,7.078,2.7,0
0.7881,0.01779,0,0.7883,0.06709,7.117,2.7,0
0.7903,0.01819,0,0.7905,0.06685,7.146,2.7,0
0.7913,0.01837,0,0.7915,0.06673,7.159,2.7,0
1.011,0.02645,0,1.012,0.06823,7.159,2.6,0
1.012,0.02673,0,1.013,0.0681,7.172,2.6,0
1.014,0.02734,0,1.015,0.06777,7.201,2.6,0
1.017,0.02816,0,1.018,0.06727,7.24,2.601,0
1.02,0.02904,0,1.021,0.06665,7.283,2.601,0
1.023,0.02983,0,1.024,0.06599,7.322,2.601,0
1.025,0.03039,0,1.026,0.06547,7.351,2.601,0
1.026,0.03065,0,1.027,0.06521,7.364,2.602,0
0.9978,0.02595,0,0.9981,0.0681,7.159,2.607,0
0.9987,0.02623,0,0.9991,0.06797,7.172,2.607,0
1.001,0.02682,0,1.001,0.06765,7.201,2.607,0
1.004,0.02762,0,1.004,0.06715,7.24,2.607,0
1.007,0.02849,0,1.007,0.06652,7.283,2.607,0
1.01,0.02925,0,1.01,0.06587,7.322,2.608,0
1.012,0.0298,0,1.012,0.06535,7.351,2.608,0
1.013,0.03005,0,1.013,0.0651,7.364,2.608,0
0.9679,0.02485,0,0.9682,0.06783,7.159,2.621,0
0.9689,0.02511,0,0.9692,0.0677,7.172,2.621,0
0.971,0.02568,0,0.9713,0.06738,7.201,2.621,0
0.974,0.02644,0,0.9743,0.06689,7.24,2.621,0
0.9772,0.02726,0,0.9776,0.06627,7.283,2.621,0
0.9802,0.02798,0,0.9806,0.06563,7.322,2.622,0
0.9823,0.0285,0,0.9828,0.06511,7.351,2.622,0
0.9833,0.02874,0,0.9837,0.06486,7.364,2.622,0
0.9265,0.02333,0,0.9268,0.06751,7.159,2.64,0
0.9275,0.02357,0,0.9278,0.06737,7.172,2.64,0
0.9297,0.02409,0,0.93,0.06706,7.201,2.64,0
0.9327,0.0248,0,0.933,0.06657,7.24,2.64,0
0.936,0.02555,0,0.9364,0.06596,7.283,2.64,0
0.9391,0.02623,0,0.9395,0.06532,7.322,2.641,0
0.9413,0.02671,0,0.9417,0.06481,7.351,2.641,0
0.9423,0.02692,0,0.9427,0.06456,7.364,2.641,0
0.8804,0.02163,0,0.8807,0.06719,7.159,2.661,0
0.8815,0.02185,0,0.8817,0.06706,7.172,2.661,0
0.8837,0.02233,0,0.884,0.06675,7.201,2.661,0
0.8868,0.02298,0,0.8871,0.06627,7.24,2.661,0
0.8902,0.02367,0,0.8905,0.06567,7.283,2.661,0
0.8933,0.02428,0,0.8936,0.06504,7.322,2.661,0
0.8955,0.02472,0,0.8959,0.06453,7.351,2.662,0
0.8965,0.02491,0,0.8969,0.06429,7.364,2.662,0
0.8377,0.02006,0,0.8379,0.06695,7.159,2.68,0
0.8387,0.02026,0,0.839,0.06682,7.172,2.68,0
0.841,0.0207,0,0.8412,0.06651,7.201,2.68,0
0.8441,0.02129,0,0.8444,0.06604,7.24,2.68,0
0.8476,0.02192,0,0.8479,0.06544,7.283,2.68,0
0.8507,0.02248,0,0.851,0.06482,7.322,2.681,0
0.853,0.02288,0,0.8533,0.06432,7.351,2.681,0
0.854,0.02306,0,0.8543,0.06407,7.364,2.681,0
0.806,0.0189,0,0.8062,0.06679,7.159,2.694,0
0.807,0.01909,0,0.8072,0.06667,7.172,2.694,0
0.8093,0.0195,0,0.8095,0.06636,7.201,2.694,0
0.8124,0.02005,0,0.8127,0.06589,7.24,2.694,0
0.8159,0.02064,0,0.8162,0.06529,7.283,2.694,0
0.8191,0.02116,0,0.8194,0.06467,7.322,2.694,0
0.8214,0.02153,0,0.8217,0.06418,7.351,2.695,0
0.8225,0.0217,0,0.8228,0.06394,7.364,2.695,0
0.7913,0.01837,0,0.7915,0.06673,7.159,2.7,0
0.7924,0.01855,0,0.7926,0.0666,7.172,2.7,0
0.7947,0.01895,0,0.7949,0.0663,7.201,2.7,0
0.7978,0.01948,0,0.7981,0.06582,7.24,2.7,0
0.8013,0.02005,0,0.8016,0.06523,7.283,2.701,0
0.8045,0.02055,0,0.8048,0.06462,7.322,2.701,0
0.8068,0.02091,0,0.8071,0.06412,7.351,2.701,0
0.8079,0.02107,0,0.8082,0.06388,7.364,2.701,0
1.026,0.03065,0,1.027,0.06521,7.364,2.602,0
1.027,0.0309,0,1.028,0.06495,7.377,2.602,0
1.029,0.03143,0,1.03,0.06434,7.405,2.602,0
1.032,0.03212,0,1.032,0.06345,7.445,2.603,0
1.034,0.03283,0,1.035,0.06237,7.487,2.604,0
1.036,0.03342,0,1.036,0.06131,7.526,2.605,0
1.037,0.03381,0,1.037,0.06047,7.555,2.606,0
